305	BOS 我的账号忘了能不能告诉我？ EOS\	O O O O O O O O O O O O O O account_info_query
306	BOS 忘记账号如何找回 EOS\	O O O O O O O O O account_info_query
307	BOS 佛山的资金账号是0757开头吗 EOS\	O O O O O O O O O O O O O O O O account_info_query
308	BOS 忘记账号如何找回 EOS\	O O O O O O O O O account_info_query
309	BOS 请问，怎样查询自己的股东代码 EOS\	O O O O O O O O O O O O O O O account_info_query
310	BOS 忘记账号如何找回 EOS\	O O O O O O O O O account_info_query
311	BOS 忘记账号如何找回 EOS\	O O O O O O O O O account_info_query
312	BOS 忘记账号如何找回 EOS\	O O O O O O O O O account_info_query
313	BOS 忘记账号如何找回 EOS\	O O O O O O O O O account_info_query
314	BOS 忘记账号如何找回 EOS\	O O O O O O O O O account_info_query
315	BOS 能帮我看看我的交易账号是多少？ EOS\	O O O O O O O O O O O O O O O O account_info_query
316	BOS 我以前的账号丢了，怎么办？ EOS\	O O O O O O O O O O O O O O account_info_query
317	BOS 忘记账号如何找回 EOS\	O O O O O O O O O account_info_query
318	BOS 资金账号是不是银行账号 EOS\	O O O O O O O O O O O O account_info_query
319	BOS 忘记账号如何找回 EOS\	O O O O O O O O O account_info_query
320	BOS 忘记账号如何找回 EOS\	O O O O O O O O O account_info_query
321	BOS 资 金 zhanghao 在哪查 EOS\	O O O O O O O O O O O O O O O O O account_info_query
322	BOS 我的资金账号填写上海的还是深圳的？ EOS\	O O O O O O O O O O O O O O O O O O account_info_query
323	BOS 忘记账号如何找回 EOS\	O O O O O O O O O account_info_query
324	BOS 忘记账号如何找回 EOS\	O O O O O O O O O account_info_query
325	BOS 我没有资金账号， EOS\	O O O O O O O O O account_info_query
326	BOS 忘记账号如何找回 EOS\	O O O O O O O O O account_info_query
327	BOS 我的资金账号忘记了 EOS\	O O O O O O O O O O account_info_query
328	BOS 忘记账号如何找回 EOS\	O O O O O O O O O account_info_query
329	BOS 请问老师我能申购多少新股 EOS\	O O O O O O O B-action I-action O O B-subject I-subject newstk_quote_cal
330	BOS 资金帐号忘了 EOS\	O O O O O O O account_info_query
331	BOS 资金帐号忘了怎么查 EOS\	O O O O O O O O O O account_info_query
332	BOS 忘记账号如何找回 EOS\	O O O O O O O O O account_info_query
333	BOS 忘记账号如何找回 EOS\	O O O O O O O O O account_info_query
334	BOS 资金账户从哪看？ EOS\	O O O O O O O O O account_info_query
335	BOS 为什么我不能申购上海新股 EOS\	O O O O O O O B-action I-action B-subject I-subject I-subject I-subject newstk_quote_cal
336	BOS 提示账号不存在 EOS\	O O O O O O O O account_info_query
337	BOS 软件可以查到我可以申购多少吗？ EOS\	O B-subject I-subject O O B-action I-action O B-action I-action I-action I-action B-object I-object O O newstk_quote_cal
338	BOS 忘记账号如何找回 EOS\	O O O O O O O O O account_info_query
339	BOS 我忘记了开户名称 EOS\	O O O O O O O O O account_info_query
340	BOS 现在不知道怎么登录 EOS\	O O O O O O O O O O account_info_query
341	BOS 忘记账号如何找回 EOS\	O O O O O O O O O account_info_query
342	BOS 我的资金账号忘了。怎么处理 EOS\	O O O O O O O O O O O O O O account_info_query
343	BOS 忘记账号如何找回 EOS\	O O O O O O O O O account_info_query
344	BOS 账号忘了怎么办 EOS\	O O O O O O O O account_info_query
345	BOS 怎么登录。显示登录资金账户。 EOS\	O O O O O O O O O O O O O O O account_info_query
346	BOS 账户忘记了 怎么找回 EOS\	O O O O O O O O O O O account_info_query
347	BOS 我账号密码忘记了怎么办？ EOS\	O O O O O O O O O O O O O account_info_query
348	BOS 忘记账号如何找回 EOS\	O O O O O O O O O account_info_query
349	BOS 忘记账户名了 EOS\	O O O O O O O account_info_query
350	BOS 资金账号忘记了 EOS\	O O O O O O O O account_info_query
351	BOS 忘记账号如何找回 EOS\	O O O O O O O O O account_info_query
352	BOS 然后登录，提示我帐号不存在 EOS\	O O O O O O O O O O O O O O account_info_query
353	BOS 帐号不存在 EOS\	O O O O O O account_info_query
354	BOS 请问我的帐号为啥不存在？ EOS\	O O O O O O O O O O O O O account_info_query
355	BOS 我不知道那密码是多少了 EOS\	O O O O O O O O O O O O passwd_change
356	BOS 交易密码忘了怎么办 EOS\	O O O O O O O O O O passwd_change
357	BOS 忘记密码 EOS\	O O O O O passwd_change
358	BOS 忘记密码了 EOS\	O O O O O O passwd_change
359	BOS 我在同花顺登陆我的资金账号，为什显示不存在 EOS\	O O O O O O O O O O O O O O O O O O O O O O account_info_query
360	BOS 但是有一个我的账号密码是什么不知道 EOS\	O O O O O O O O O O O O O O O O O O passwd_change
361	BOS 木马忘记了，怎么办？ EOS\	O O O O O O O O O O O passwd_change
362	BOS 忘记交易密码 EOS\	O O O O O O O passwd_change
363	BOS 账号密码忘记了，如何找回 EOS\	O O O O O O O O O O O O O passwd_change
364	BOS 密码忘记了怎么办？ EOS\	O O O O O O O O O O passwd_change
365	BOS 资金账户密码忘记了 EOS\	O O O O O O O O O O passwd_change
366	BOS 忘记密码怎么办 EOS\	O O O O O O O O passwd_change
367	BOS 账号和密码忘记怎么找回？ EOS\	O O O O O O O O O O O O O passwd_change
368	BOS 交易密码忘记了，怎么找回 EOS\	O O O O O O O O O O O O O passwd_change
369	BOS 解锁密码输错3次 EOS\	O O O O O O O O O passwd_change
370	BOS 我密码忘了 EOS\	O O O O O O passwd_change
371	BOS 我是属于哪个营业部 EOS\	O O O O O O O O O O account_info_query
372	BOS 请问为什么我登陆帐号的时候提示资金帐号不存在呀 EOS\	O O O O O O O O O O O O O O O O O O O O O O O O account_info_query
373	BOS 交易密码  忘记 EOS\	O O O O O O O O O passwd_change
374	BOS 那我告诉您资金帐号您能查到哪个营业部吗 EOS\	O O O O O O O O O O O O O O O O O O O O account_info_query
375	BOS 提示帐号或者密码错误 EOS\	O O O O O O O O O O O account_info_query
376	BOS 密码忘记了如何找回 EOS\	O O O O O O O O O O passwd_change
377	BOS 密码忘了怎么找回 EOS\	O O O O O O O O O passwd_change
378	BOS 帐号密码忘了怎么办 EOS\	O O O O O O O O O O passwd_change
379	BOS 查到账户了，密码忘了，怎么改 EOS\	O O O O O O O O O O O O O O O passwd_change
380	BOS 我密码忘了 正在努力想 EOS\	O O O O O O O O O O O O passwd_change
381	BOS 我这身份要审核，忘记密码 EOS\	O O O O O O O O O O O O O passwd_change
382	BOS 忘记密码 EOS\	O O O O O passwd_change
383	BOS 忘记账号如何找回 EOS\	O O O O O O O O O account_info_query
384	BOS 账号忘了 EOS\	O O O O O account_info_query
385	BOS 要把资金转到银行卡，忘记资金密码了 EOS\	O O O O O O O O O O O O O O O O O O passwd_change
386	BOS 需要查询一下资金账号 EOS\	O O O O O O O O O O O account_info_query
387	BOS 你好我想解锁账户但是密码忘记 EOS\	O O O O O O O O O O O O O O O passwd_change
388	BOS 请问我忘记密码去营业厅办理，带驾照可以么 EOS\	O O O O O O O O O O O O O O O O O O O O O passwd_change
389	BOS 密码找回 EOS\	O O O O O passwd_change
390	BOS 我忘了登陆密码怎么办 EOS\	O O O O O O O O O O O passwd_change
391	BOS 交易密码忘了 EOS\	O O O O O O O passwd_change
392	BOS 登录密码丢失 EOS\	O O O O O O O passwd_change
393	BOS 忘记账号如何找回 EOS\	O O O O O O O O O account_info_query
394	BOS 密码忘了 EOS\	O O O O O passwd_change
395	BOS 为什么登录总提账号不存在 EOS\	O O O O O O O O O O O O O account_info_query
396	BOS 刚刚开通的账户，什么时候可以登陆，登陆账号是什么 EOS\	O O O O O O O O O O O O O O O O O O O O O O O O O account_info_query
397	BOS 登录密码忘记了 EOS\	O O O O O O O O passwd_change
398	BOS 你好，我的帐号密码忘了怎么办? EOS\	O O O O O O O O O O O O O O O O O passwd_change
399	BOS 我初次用手机中泰齐富通，登录密码忘了，怎么办呢？ EOS\	O O O O O O O O O O O O O O O O O O O O O O O O O passwd_change
400	BOS 忘记账号如何找回 EOS\	O O O O O O O O O account_info_query
401	BOS 请问交易密码错误咋办？ EOS\	O O O O O O O O O O O O passwd_change
402	BOS 交易密码错误咋办？ EOS\	O O O O O O O O O O passwd_change
403	BOS 资金账号 EOS\	O O O O O account_info_query
404	BOS 我忘记密码了怎么办？ EOS\	O O O O O O O O O O O passwd_change
405	BOS 交易密码忘记了 EOS\	O O O O O O O O passwd_change
406	BOS 忘记密码了 怎么办 EOS\	O O O O O O O O O O passwd_change
407	BOS 我交易密码忘了，怎么找回，谢谢 EOS\	O O O O O O O O O O O O O O O O passwd_change
408	BOS 资金帐号找不着了 EOS\	O O O O O O O O O account_info_query
409	BOS 资金帐号怎么查 EOS\	O O O O O O O O account_info_query
410	BOS 我的密码忘了怎么办 EOS\	O O O O O O O O O O passwd_change
411	BOS 您好，密码忘记了，怎么重置密码 EOS\	O O O O O O O O O O O O O O O O passwd_change
412	BOS 老是帐号错误？怎么办？ EOS\	O O O O O O O O O O O O account_info_query
413	BOS 输入我的资金账号后老显示错误 EOS\	O O O O O O O O O O O O O O O account_info_query
414	BOS 输入资金账号和交易密码等后显示错误 EOS\	O O O O O O O O O O O O O O O O O O account_info_query
415	BOS 我的交易密码忘了 EOS\	O O O O O O O O O passwd_change
416	BOS 密码忘记 EOS\	O O O O O passwd_change
417	BOS 忘记密码怎么办 EOS\	O O O O O O O O passwd_change
418	BOS 交易密码忘记了怎么办 EOS\	O O O O O O O O O O O passwd_change
419	BOS 密码忘了<失望> EOS\	O O O O O O O O O passwd_change
420	BOS 账户忘记密码怎么办 EOS\	O O O O O O O O O O passwd_change
421	BOS 忘记密码了 EOS\	O O O O O O passwd_change
422	BOS 忘记资金密码怎么办 EOS\	O O O O O O O O O O passwd_change
423	BOS 忘记密码怎么办 EOS\	O O O O O O O O passwd_change
424	BOS 你好，我的账号密码忘记了，怎么才能找回呢 EOS\	O O O O O O O O O O O O O O O O O O O O O passwd_change
425	BOS 我的账户和密码都忘了怎么找回来 EOS\	O O O O O O O O O O O O O O O O passwd_change
426	BOS 我忘了交易密码了 EOS\	O O O O O O O O O passwd_change
427	BOS 账号密码忘记 EOS\	O O O O O O O passwd_change
428	BOS 忘记密码怎么办？ EOS\	O O O O O O O O O passwd_change
429	BOS 你好，密码忘了咋办？ EOS\	O O O O O O O O O O O passwd_change
430	BOS 我能申购多少新股 有点忘记怎么计算了 EOS\	O O O B-action I-action O O B-subject I-subject O O O O O B-action I-action I-action I-action O newstk_quote_cal
431	BOS 我怎么改交易密码 EOS\	O O O O O O O O O passwd_change
432	BOS 密码忘了 EOS\	O O O O O passwd_change
433	BOS 忘记登陆密码了，还能找回么 EOS\	O O O O O O O O O O O O O O passwd_change
434	BOS 账号与密码忘记了 EOS\	O O O O O O O O O O passwd_change
435	BOS 交易密码忘记 EOS\	O O O O O O O passwd_change
436	BOS 我密码忘了怎么班 EOS\	O O O O O O O O O passwd_change
437	BOS 资金账号记不得了 EOS\	O O O O O O O O O fundid_forget
438	BOS 账户密码怎么找回 EOS\	O O O O O O O O O passwd_change
439	BOS 账户登录密码忘掉怎么办 EOS\	O O O O O O O O O O O O passwd_change
440	BOS 忘记密码怎么找回 EOS\	O O O O O O O O O passwd_change
441	BOS 您好，资金密码忘记了要怎么重置？ EOS\	O O O O O O O O O O O O O O O O O passwd_change
442	BOS 可能密码不对吗 EOS\	O O O O O O O O passwd_change
443	BOS 密码忘记了 EOS\	O O O O O O passwd_change
444	BOS 密码忘了怎么弄？ EOS\	O O O O O O O O O passwd_change
445	BOS 密码也忘记了怎么查密码 EOS\	O O O O O O O O O O O O passwd_change
446	BOS /:wipe忘了资金账号密码了 EOS\	O O O O O O O O O O O O O O O O passwd_change
447	BOS 忘记密码了怎么办 EOS\	O O O O O O O O O passwd_change
448	BOS 密码忘记怎么办 EOS\	O O O O O O O O passwd_change
449	BOS 你好，忘记交易密码怎么办 EOS\	O O O O O O O O O O O O O passwd_change
450	BOS 交易密码怎么找回 EOS\	O O O O O O O O O passwd_change
451	BOS 请问如何找回我的资金密码 EOS\	O O O O O O O O O O O O O passwd_change
452	BOS 交易密码忘记 EOS\	O O O O O O O passwd_change
453	BOS 密码忘了，怎么找回来啊 EOS\	O O O O O O O O O O O O passwd_change
454	BOS 密码忘记怎么办 EOS\	O O O O O O O O passwd_change
455	BOS 我密码忘了 EOS\	O O O O O O passwd_change
456	BOS 密码忘记怎么办 EOS\	O O O O O O O O passwd_change
457	BOS 密码忘记怎么办 EOS\	O O O O O O O O passwd_change
458	BOS 帐号密码忘记怎么办 EOS\	O O O O O O O O O O passwd_change
459	BOS 密码忘记怎么办 EOS\	O O O O O O O O passwd_change
460	BOS 账户密码不记得了 EOS\	O O O O O O O O O passwd_change
461	BOS 交易密码也忘记了 EOS\	O O O O O O O O O passwd_change
462	BOS 密码忘了怎么办 EOS\	O O O O O O O O passwd_change
463	BOS 忘了密码怎么办？ EOS\	O O O O O O O O O passwd_change
464	BOS 请问交易密码怎样找回？ EOS\	O O O O O O O O O O O O passwd_change
465	BOS 您好：忘记密码了 EOS\	O O O O O O O O O passwd_change
466	BOS 忘记交易密码 EOS\	O O O O O O O passwd_change
467	BOS 密码忘了 EOS\	O O O O O passwd_change
468	BOS 交易密码忘记了怎么办 EOS\	O O O O O O O O O O O passwd_change
469	BOS 密码忘了，如何改回密码？ EOS\	O O O O O O O O O O O O O passwd_change
470	BOS 交易密码忘记了怎么样 EOS\	O O O O O O O O O O O passwd_change
471	BOS 我想问一下，我以前这开户了，但密码啥的都忘了怎么修改 EOS\	O O O O O O O O O O O O O O O O O O O O O O O O O O O passwd_change
472	BOS 可是我密码忘了，能帮我重置一下密码吗 EOS\	O O O O O O O O O O O O O O O O O O O passwd_change
473	BOS 密码 EOS\	O O O passwd_change
474	BOS 我密码忘记了，该怎么办？ EOS\	O O O O O O O O O O O O O passwd_change
475	BOS 资金密码怎么重置%3F EOS\	O O O O O O O O O O O O passwd_change
476	BOS 请问密码忘记被锁定怎么办？ EOS\	O O O O O O O O O O O O O O passwd_change
477	BOS 交易密码错误 EOS\	O O O O O O O passwd_change
478	BOS 忘记登录密码 EOS\	O O O O O O O passwd_change
479	BOS 忘记密码了 怎么办？ EOS\	O O O O O O O O O O O passwd_change
480	BOS 密码忘了咋办 EOS\	O O O O O O O passwd_change
481	BOS 请问密码忘记了怎么办 EOS\	O O O O O O O O O O O passwd_change
482	BOS 忘记密码了， EOS\	O O O O O O O passwd_change
483	BOS 请问密码忘记了怎么办 EOS\	O O O O O O O O O O O passwd_change
484	BOS 忘了密码，怎么办 EOS\	O O O O O O O O O passwd_change
485	BOS 我的密码忘记了 EOS\	O O O O O O O O passwd_change
486	BOS 请问密码忘记了怎么办 EOS\	O O O O O O O O O O O passwd_change
487	BOS 登陆密码忘记怎么办 EOS\	O O O O O O O O O O passwd_change
488	BOS 密码忘记怎么办 EOS\	O O O O O O O O passwd_change
489	BOS 密码忘记怎么办 EOS\	O O O O O O O O passwd_change
490	BOS 密码忘记怎么办 EOS\	O O O O O O O O passwd_change
491	BOS 账户密码错了，能去营业厅解锁吗 EOS\	O O O O O O O O O O O O O O O O passwd_change
492	BOS 交易密码输入错了，账号冻结了 EOS\	O O O O O O O O O O O O O O O passwd_change
493	BOS 解除银行卡需要去实体店操作吗？ EOS\	O B-action I-action I-action I-action I-action O O O O O O O O O O bankcard_change
494	BOS 我的密码忘了怎么办呢  就是齐鲁证券的 EOS\	O O O O O O O O O O O O O O O O O O O O passwd_change
495	BOS 你好，我的交易密码忘了怎么找回？谢谢 EOS\	O O O O O O O O O O O O O O O O O O O passwd_change
496	BOS 请问忘记密码了怎么办 EOS\	O O O O O O O O O O O passwd_change
497	BOS 忘记交易密码 EOS\	O O O O O O O passwd_change
